QC_Night_2000195_aid0001,aid0001,2000-07-13,3518989.0,3945100,67228,,104.0,351692.0,,1045930.0,,222.0,163470.0,,14259.0,,,24648.0,,,
QC_Night_2000196_aid0001,aid0001,2000-07-14,4279192.0,3553110,67228,,23.0,169004.0,,911334.0,,15.0,133516.0,,12476.0,,,5744.0,,,
QC_Night_2000197_aid0001,aid0001,2000-07-15,4022463.0,3822277,67228,,61.0,141457.0,,865530.0,,153.0,174967.0,,9275.0,,,28231.0,,,
QC_Night_2000198_aid0001,aid0001,2000-07-16,3600321.0,4095689,67228,,76.0,308848.0,,866799.0,,76.0,161591.0,,25009.0,,,6005.0,,,
QC_Night_2000199_aid0001,aid0001,2000-07-17,2763086.0,4580227,67228,,23.0,497769.0,,1045616.0,,109.0,145915.0,,22634.0,,,9035.0,,,
QC_Night_2000200_aid0001,aid0001,2000-07-18,2807851.0,4383669,67228,,35.0,686790.0,,1035908.0,,69.0,124464.0,,18978.0,,,6650.0,,,
QC_Night_2000201_aid0001,aid0001,2000-07-19,3125239.0,4151709,67228,,23.0,653971.0,,1007053.0,,30.0,99300.0,,21847.0,,,5242.0,,,
QC_Night_2000202_aid0001,aid0001,2000-07-20,3890221.0,3110044,67228,,31.0,663389.0,,1260369.0,,60.0,101207.0,,25207.0,,,13886.0,,,
QC_Night_2000203_aid0001,aid0001,2000-07-21,4126609.0,3099185,67228,,9.0,602750.0,,1095456.0,,44.0,116524.0,2.0,12466.0,,,11369.0,,,
QC_Night_2000204_aid0001,aid0001,2000-07-22,3954706.0,3556697,67228,,19.0,481853.0,,932532.0,,32.0,105909.0,,9583.0,,,23083.0,,,
QC_Night_2000205_aid0001,aid0001,2000-07-23,4163614.0,3111378,67228,,3.0,544065.0,1.0,1116816.0,,6.0,110729.0,1.0,4801.0,,,13000.0,,,
QC_Night_2000206_aid0001,aid0001,2000-07-24,4675286.0,2853140,67228,,47.0,339257.0,,971973.0,,27.0,187419.0,,9151.0,,,28114.0,,,
QC_Night_2000207_aid0001,aid0001,2000-07-25,4392383.0,3029818,67228,,89.0,507516.0,,966606.0,,2.0,133517.0,,23100.0,,,11381.0,2.0,,
QC_Night_2000208_aid0001,aid0001,2000-07-26,4009337.0,3438871,67228,,1.0,423343.0,,1049074.0,,19.0,111173.0,,17617.0,,12.0,14967.0,,,
QC_Night_2000209_aid0001,aid0001,2000-07-27,3297009.0,4049773,67228,,40.0,439687.0,,1161798.0,,8.0,100877.0,,8287.0,,,6935.0,,,
QC_Night_2000210_aid0001,aid0001,2000-07-28,3799378.0,3523638,67228,,31.0,388934.0,,1229651.0,,1.0,95206.0,,10627.0,,,16948.0,,,
QC_Night_2000211_aid0001,aid0001,2000-07-29,3589515.0,3976075,67228,,24.0,292566.0,,1000856.0,,51.0,151140.0,,24419.0,,,29768.0,,,
QC_Night_2000212_aid0001,aid0001,2000-07-30,4421711.0,3373025,67228,,32.0,348073.0,,794215.0,,21.0,119071.0,,6783.0,,,1483.0,,,
QC_Night_2000213_aid0001,aid0001,2000-07-31,3182711.0,4263885,67228,,31.0,256116.0,,1106803.0,,26.0,207168.0,,28130.0,,,19544.0,,,
QC_Night_2000214_aid0001,aid0001,2000-08-01,3292042.0,3962938,67228,,72.0,498046.0,2.0,1122176.0,,30.0,148835.0,,37224.0,,1.0,3048.0,,,
QC_Night_2000215_aid0001,aid0001,2000-08-02,3354427.0,4160996,67228,,9.0,422132.0,,947351.0,,23.0,163136.0,,8996.0,,,7344.0,,,
QC_Night_2000216_aid0001,aid0001,2000-08-03,3017927.0,4508374,67228,,150.0,400551.0,,981966.0,,162.0,104948.0,,40201.0,,,10135.0,,,
QC_Night_2000217_aid0001,aid0001,2000-08-04,2505657.0,5072755,67228,,13.0,417633.0,,945602.0,,29.0,110381.0,1.0,4178.0,,,8165.0,,,
QC_Night_2000218_aid0001,aid0001,2000-08-05,2721681.0,4376609,67228,,107.0,411998.0,,1320511.0,,72.0,176809.0,,42176.0,,37.0,14414.0,,,
QC_Night_2000232_aid0001,aid0001,2000-08-19,3201667.0,3791688,67228,,141.0,593585.0,,1328788.0,,41.0,121776.0,,9894.0,,,16834.0,,,
QC_Night_2000233_aid0001,aid0001,2000-08-20,3806441.0,3120100,67228,,171.0,670794.0,2.0,1295237.0,,61.0,150072.0,,11112.0,,2.0,10422.0,,,
QC_Night_2000234_aid0001,aid0001,2000-08-21,5008799.0,2294599,67228,,168.0,690923.0,25.0,896881.0,,69.0,131153.0,,26178.0,,,15619.0,,,
QC_Night_2000235_aid0001,aid0001,2000-08-22,4492833.0,2728255,67228,,135.0,526681.0,,1126145.0,,60.0,172562.0,,3433.0,,,14310.0,,,
QC_Night_2000236_aid0001,aid0001,2000-08-23,3785041.0,3358914,67228,,46.0,327029.0,4.0,1405202.0,,46.0,144351.0,,28230.0,,,15551.0,,,
QC_Night_2000237_aid0001,aid0001,2000-08-24,3948920.0,3358527,67228,,28.0,471650.0,1.0,1119829.0,,6.0,137812.0,,18846.0,,,8795.0,,,
QC_Night_2000238_aid0001,aid0001,2000-08-25,4252076.0,3055836,67228,,85.0,242032.0,,1324077.0,,37.0,163668.0,1.0,13973.0,,,12629.0,,,
QC_Night_2000239_aid0001,aid0001,2000-08-26,4173475.0,3306489,67228,,320.0,267428.0,2.0,1139939.0,,91.0,152147.0,1.0,17737.0,,,6785.0,,,
QC_Night_2000240_aid0001,aid0001,2000-08-27,3947236.0,3836325,67228,,53.0,289040.0,,864310.0,,26.0,111521.0,,10261.0,,2.0,5640.0,,,
QC_Night_2000241_aid0001,aid0001,2000-08-28,3818713.0,3642393,67228,,134.0,214438.0,,1246549.0,,106.0,103262.0,,27548.0,,,11271.0,,,
QC_Night_2000242_aid0001,aid0001,2000-08-29,4417601.0,3292294,67228,,166.0,70428.0,,1124362.0,,36.0,137764.0,2.0,6475.0,,,15286.0,,,
QC_Night_2000243_aid0001,aid0001,2000-08-30,3405979.0,4235321,67228,,62.0,64469.0,3.0,1246530.0,,47.0,86933.0,,20396.0,,,4674.0,,,
QC_Night_2000244_aid0001,aid0001,2000-08-31,3521340.0,3981280,67228,,30.0,303274.0,,1002648.0,,17.0,235517.0,1.0,13675.0,,,6632.0,,,
QC_Night_2001152_aid0001,aid0001,2001-06-01,3041780.0,4390176,67228,,750.0,701755.0,,835901.0,,433.0,87658.0,,281.0,,,5680.0,,,
QC_Night_2001153_aid0001,aid0001,2001-06-02,2623280.0,4987082,67228,,1260.0,660034.0,1.0,713826.0,,151.0,72573.0,1.0,969.0,,3.0,5234.0,,,
QC_Night_2001154_aid0001,aid0001,2001-06-03,2693432.0,4561234,67228,,34.0,561930.0,,1113347.0,,221.0,124753.0,,663.0,,,8800.0,,,
QC_Night_2001155_aid0001,aid0001,2001-06-04,2335343.0,4988506,67228,,342.0,723553.0,1.0,899492.0,,352.0,103269.0,,965.0,,,12591.0,,,
QC_Night_2001156_aid0001,aid0001,2001-06-05,1760344.0,5714313,67228,,235.0,666541.0,,772166.0,,178.0,141646.0,,2808.0,,,6183.0,,,
QC_Night_2001157_aid0001,aid0001,2001-06-06,1441461.0,6048538,67228,,430.0,715511.0,,755355.0,,308.0,100681.0,,495.0,,,1635.0,,,
QC_Night_2001158_aid0001,aid0001,2001-06-07,2769287.0,4605916,67228,,742.0,738488.0,,860100.0,,1176.0,80558.0,,124.0,,,8022.0,1.0,,
QC_Night_2001159_aid0001,aid0001,2001-06-08,2771880.0,4739110,67228,,823.0,464961.0,,955332.0,,270.0,120252.0,,693.0,,,11093.0,,,
QC_Night_2001160_aid0001,aid0001,2001-06-09,3103505.0,4246652,67228,,326.0,537138.0,,1021920.0,,351.0,128585.0,,3426.0,,,22511.0,,,
QC_Night_2001161_aid0001,aid0001,2001-06-10,3905201.0,3397451,67228,,309.0,708394.0,,934568.0,,122.0,92708.0,,8686.0,,,16975.0,,,
QC_Night_2001162_aid0001,aid0001,2001-06-11,3600417.0,3574750,67228,,80.0,734521.0,8.0,1030244.0,,311.0,106669.0,,7751.0,,3.0,9660.0,,,
QC_Night_2001163_aid0001,aid0001,2001-06-12,3346503.0,4143886,67228,,115.0,509669.0,,903850.0,,221.0,148143.0,,1474.0,,,10553.0,,,
QC_Night_2001164_aid0001,aid0001,2001-06-13,2976920.0,4709176,67228,,24.0,577289.0,,662649.0,,62.0,126123.0,,654.0,,,11517.0,,,
QC_Night_2001165_aid0001,aid0001,2001-06-14,3586693.0,3666343,67228,,877.0,689570.0,2.0,990329.0,,672.0,108448.0,,14433.0,,12.0,7035.0,,,
QC_Night_2001166_aid0001,aid0001,2001-06-15,302272.0,2159745,29567,,,6552.0,,89140.0,,,6280.0,,57.0,,,1405.0,,,
QC_Night_2001184_aid0001,aid0001,2001-07-03,,5908274,8252,,,,,,,,,,,,,,,,
QC_Night_2001185_aid0001,aid0001,2001-07-04,2954340.0,4842331,67228,,3330.0,247399.0,,886874.0,,907.0,112422.0,,10183.0,,6.0,6622.0,,,
QC_Night_2001186_aid0001,aid0001,2001-07-05,2840903.0,4976823,67228,,26.0,345018.0,,761812.0,,227.0,115862.0,,11687.0,,4.0,12052.0,,,
QC_Night_2001187_aid0001,aid0001,2001-07-06,3630283.0,4262007,67228,,170.0,152600.0,,853821.0,,188.0,147300.0,,6500.0,,8.0,11537.0,,,
QC_Night_2001188_aid0001,aid0001,2001-07-07,3102403.0,4391898,67228,,65.0,176840.0,1.0,1209626.0,,212.0,142897.0,,27018.0,,,13454.0,,,
QC_Night_2001189_aid0001,aid0001,2001-07-08,3487559.0,4204646,67228,,135.0,292304.0,,898231.0,,102.0,168144.0,,8061.0,,1.0,5231.0,,,
QC_Night_2001190_aid0001,aid0001,2001-07-09,3118414.0,4603683,67228,,127.0,324769.0,,845082.0,,101.0,151583.0,,10566.0,,,10089.0,,,
QC_Night_2001191_aid0001,aid0001,2001-07-10,2998817.0,4675692,67228,,199.0,282056.0,1.0,951666.0,,56.0,147712.0,,675.0,,,7540.0,,,
QC_Night_2001192_aid0001,aid0001,2001-07-11,3303168.0,4299588,67228,,3.0,323243.0,,928366.0,,33.0,184172.0,,4534.0,,,21307.0,,,
QC_Night_2001193_aid0001,aid0001,2001-07-12,2719550.0,4598696,67228,,187.0,462754.0,,1138133.0,,116.0,121947.0,,14131.0,,,8900.0,,,
QC_Night_2001194_aid0001,aid0001,2001-07-13,3291795.0,4165867,67228,,82.0,388806.0,,1095528.0,,27.0,100928.0,,5919.0,,3.0,15459.0,,,
QC_Night_2001195_aid0001,aid0001,2001-07-14,3099358.0,4115324,67228,,59.0,417275.0,,1256374.0,,60.0,151083.0,,6389.0,,,18492.0,,,
QC_Night_2001196_aid0001,aid0001,2001-07-15,2129268.0,4994347,67228,,13.0,414200.0,,1330471.0,,35.0,181937.0,,2485.0,,,11658.0,,,
QC_Night_2001197_aid0001,aid0001,2001-07-16,2518108.0,4485484,67228,,120.0,618663.0,12.0,1272973.0,,51.0,120984.0,,40361.0,,,7658.0,,,
QC_Night_2001198_aid0001,aid0001,2001-07-17,3305306.0,4151143,67228,,127.0,527993.0,,989657.0,,18.0,73831.0,,12472.0,,,3867.0,,,
QC_Night_2001199_aid0001,aid0001,2001-07-18,3219335.0,4045308,67228,,84.0,416622.0,,1183744.0,,79.0,175223.0,,11056.0,,2.0,12961.0,,,
QC_Night_2001200_aid0001,aid0001,2001-07-19,3440572.0,3978928,67228,,165.0,483386.0,1.0,1023232.0,,68.0,124209.0,,10679.0,,,3174.0,,,
QC_Night_2001201_aid0001,aid0001,2001-07-20,3351607.0,4195661,67228,,77.0,469708.0,,919913.0,,9.0,110138.0,,6107.0,,,11194.0,,,
QC_Night_2001202_aid0001,aid0001,2001-07-21,4236373.0,3113318,67228,,66.0,501901.0,,1078471.0,,23.0,116839.0,,9703.0,,,7720.0,,,
QC_Night_2001203_aid0001,aid0001,2001-07-22,3960803.0,3398530,67228,,6.0,512712.0,,1053351.0,,12.0,124196.0,,3427.0,,,11377.0,,,
QC_Night_2001204_aid0001,aid0001,2001-07-23,3953437.0,3225369,67228,,92.0,483887.0,,1211073.0,,139.0,165114.0,,20429.0,,4.0,4870.0,,,
QC_Night_2001205_aid0001,aid0001,2001-07-24,3712604.0,3699526,67228,,25.0,549209.0,1.0,945475.0,,5.0,151003.0,,2886.0,,,3680.0,,,
QC_Night_2001206_aid0001,aid0001,2001-07-25,3851141.0,3722990,67228,,81.0,575014.0,,800352.0,,62.0,100866.0,,9853.0,,,4055.0,,,
QC_Night_2001207_aid0001,aid0001,2001-07-26,2620967.0,5015172,67228,,34.0,422674.0,,854674.0,,24.0,141559.0,,6000.0,,,3310.0,,,
QC_Night_2001208_aid0001,aid0001,2001-07-27,3252265.0,4413710,67228,,181.0,540468.0,3.0,726655.0,,89.0,116266.0,8.0,3371.0,1.0,,11397.0,,,
QC_Night_2001209_aid0001,aid0001,2001-07-28,2929871.0,4796175,67228,,140.0,526447.0,3.0,726987.0,,28.0,69354.0,,11863.0,,,3546.0,,,
QC_Night_2001210_aid0001,aid0001,2001-07-29,3282390.0,4516374,67228,,97.0,469949.0,11.0,656176.0,,141.0,119701.0,3.0,11648.0,,,7924.0,,,
QC_Night_2001211_aid0001,aid0001,2001-07-30,3357157.0,4137320,67228,,44.0,485018.0,,963538.0,,46.0,109905.0,,6081.0,,,5305.0,,,
QC_Night_2001212_aid0001,aid0001,2001-07-31,3816287.0,3592133,67228,,299.0,523917.0,,957589.0,,42.0,150888.0,,1219.0,,,22040.0,,,
QC_Night_2001213_aid0001,aid0001,2001-08-01,4673924.0,2840486,67228,,262.0,467367.0,,977326.0,,93.0,88478.0,5.0,11293.0,,,5180.0,,,
QC_Night_2001214_aid0001,aid0001,2001-08-02,3951148.0,3603967,67228,,30.0,474610.0,1.0,863496.0,,19.0,162266.0,,5351.0,,,3526.0,,,
QC_Night_2001215_aid0001,aid0001,2001-08-03,4141733.0,3573280,67228,,46.0,264332.0,,934659.0,,71.0,136247.0,,7630.0,,,6416.0,,,
QC_Night_2001216_aid0001,aid0001,2001-08-04,3916823.0,3705013,67228,,78.0,522948.0,2.0,802592.0,,14.0,107448.0,,6407.0,,,3089.0,,,
QC_Night_2001217_aid0001,aid0001,2001-08-05,5251079.0,2229129,67228,,51.0,418842.0,3.0,989326.0,,7.0,163509.0,,1634.0,,,10834.0,,,
QC_Night_2001218_aid0001,aid0001,2001-08-06,4784489.0,2904873,67228,,86.0,368663.0,1.0,845371.0,,6.0,139890.0,,12052.0,,,8983.0,,,
QC_Night_2001219_aid0001,aid0001,2001-08-07,4237994.0,3187970,67228,,23.0,448765.0,,981017.0,,39.0,186600.0,,13475.0,,,8531.0,,,
QC_Night_2001220_aid0001,aid0001,2001-08-08,4632070.0,3295539,67228,,58.0,186417.0,,805778.0,,45.0,120437.0,,11818.0,,,12252.0,,,
QC_Night_2001221_aid0001,aid0001,2001-08-09,132276.0,8820101,67228,,3.0,3598.0,1.0,100573.0,,10.0,7155.0,6.0,625.0,,,66.0,,,
QC_Night_2001222_aid0001,aid0001,2001-08-10,2561135.0,5495149,67228,,53.0,165490.0,,701064.0,,61.0,116996.0,,6191.0,,,18275.0,,,
QC_Night_2001223_aid0001,aid0001,2001-08-11,2842011.0,4875613,67228,,63.0,315935.0,1.0,897184.0,,16.0,121317.0,,8571.0,,,3703.0,,,
QC_Night_2001224_aid0001,aid0001,2001-08-12,3399143.0,4338413,67228,,278.0,313877.0,,871526.0,,50.0,129689.0,,4231.0,,6.0,7200.0,1.0,,
QC_Night_2001225_aid0001,aid0001,2001-08-13,3035175.0,4790606,67228,,49.0,229779.0,,912741.0,,15.0,85224.0,,5812.0,,,5013.0,,,
QC_Night_2001226_aid0001,aid0001,2001-08-14,3035792.0,4533223,67228,,121.0,353372.0,,952467.0,,101.0,162735.0,8.0,12178.0,,3.0,14414.0,,,
QC_Night_2001227_aid0001,aid0001,2001-08-15,3611875.0,3828653,67228,,246.0,315936.0,10.0,1152603.0,,60.0,135751.0,2.0,5182.0,,,14096.0,,,
QC_Night_2001228_aid0001,aid0001,2001-08-16,4057400.0,3430868,67228,,198.0,372956.0,,1050873.0,,97.0,140859.0,,2035.0,,,9128.0,,,
QC_Night_2001229_aid0001,aid0001,2001-08-17,4153512.0,3534248,67228,,233.0,343038.0,,886024.0,,27.0,129958.0,2.0,5186.0,,,12182.0,4.0,,
QC_Night_2001230_aid0001,aid0001,2001-08-18,2229392.0,5709172,67228,,28.0,437025.0,,601099.0,,2.0,81626.0,,885.0,,,5185.0,,,
QC_Night_2001231_aid0001,aid0001,2001-08-19,4255138.0,3442372,67228,,97.0,268559.0,,860417.0,,19.0,210930.0,,6495.0,,5.0,20382.0,,,
QC_Night_2001232_aid0001,aid0001,2001-08-20,3240241.0,4333182,67228,,143.0,371283.0,1.0,942545.0,,76.0,147613.0,,11139.0,,,7833.0,,10308.0,50.0
QC_Night_2001233_aid0001,aid0001,2001-08-21,3662892.0,3894822,67228,,327.0,356669.0,,947031.0,,38.0,184202.0,,11390.0,,,7043.0,,,
QC_Night_2001234_aid0001,aid0001,2001-08-22,3178197.0,3985985,67228,,111.0,484388.0,1.0,1243971.0,,1.0,150447.0,,14409.0,,,6904.0,,,
QC_Night_2001235_aid0001,aid0001,2001-08-23,3435823.0,3763856,67228,,92.0,631448.0,2.0,1061739.0,,21.0,159973.0,,2739.0,,,8721.0,,,
QC_Night_2001236_aid0001,aid0001,2001-08-24,3229644.0,3773451,67228,,126.0,718840.0,,1207112.0,,131.0,114625.0,,11291.0,,,9194.0,,,
QC_Night_2001237_aid0001,aid0001,2001-08-25,4227504.0,2868787,67228,,62.0,724359.0,,1121223.0,,14.0,110349.0,,2294.0,,,9822.0,,,
QC_Night_2001238_aid0001,aid0001,2001-08-26,4228512.0,3035416,67228,,235.0,643992.0,,1056490.0,,40.0,86440.0,,7202.0,,,6087.0,,,
QC_Night_2001239_aid0001,aid0001,2001-08-27,4399632.0,3119265,67228,,102.0,763661.0,,697876.0,,22.0,78040.0,,2052.0,,,3764.0,,,
QC_Night_2001240_aid0001,aid0001,2001-08-28,4012332.0,3251229,67228,,74.0,629975.0,,1001836.0,,24.0,148733.0,,4357.0,,,15854.0,,,
QC_Night_2001241_aid0001,aid0001,2001-08-29,3697921.0,3732395,67228,,31.0,469771.0,,1004648.0,,26.0,139112.0,,7742.0,,,12768.0,,,
QC_Night_2001242_aid0001,aid0001,2001-08-30,3156964.0,4572214,67228,,240.0,330412.0,,863473.0,,27.0,124815.0,1.0,3951.0,,,12317.0,,,
QC_Night_2001243_aid0001,aid0001,2001-08-31,2401305.0,4984250,67228,,10.0,426439.0,,1062764.0,,1.0,180235.0,,473.0,,,8937.0,,,
QC_Night_2002152_aid0001,aid0001,2002-06-01,3775799.0,3789419,67228,,2189.0,292230.0,,1072405.0,,2453.0,114968.0,,1748.0,,,13203.0,,,
QC_Night_2002153_aid0001,aid0001,2002-06-02,3559745.0,3671555,67228,,1084.0,655940.0,,1034578.0,,1911.0,122789.0,,5475.0,,,11337.0,,,
QC_Night_2002154_aid0001,aid0001,2002-06-03,3134529.0,4410006,67228,,6131.0,398826.0,,929106.0,,6761.0,160129.0,,4121.0,,,14805.0,,,
QC_Night_2002155_aid0001,aid0001,2002-06-04,2526824.0,4786681,67228,,1014.0,490288.0,,1054822.0,,881.0,194564.0,2.0,3446.0,,,5892.0,,,
QC_Night_2002156_aid0001,aid0001,2002-06-05,2363033.0,5158936,67228,,2853.0,577070.0,,781351.0,,3347.0,172653.0,,745.0,,,4426.0,,,
QC_Night_2002157_aid0001,aid0001,2002-06-06,3447118.0,3768588,67228,,660.0,743686.0,,1005391.0,,1732.0,84295.0,,7125.0,,,5819.0,,,
QC_Night_2002158_aid0001,aid0001,2002-06-07,3558836.0,3887691,67228,,1649.0,529633.0,,983525.0,,1369.0,89934.0,,843.0,,,10934.0,,,
QC_Night_2002159_aid0001,aid0001,2002-06-08,3514823.0,3727774,67228,,325.0,616411.0,,1060468.0,,741.0,118535.0,,5206.0,,,20131.0,,,
QC_Night_2002160_aid0001,aid0001,2002-06-09,3158778.0,4108188,67228,,191.0,704872.0,5.0,979431.0,,480.0,98406.0,14.0,4308.0,,,9741.0,,,
QC_Night_2002161_aid0001,aid0001,2002-06-10,3350866.0,3933245,67228,,266.0,662450.0,,982332.0,,1121.0,121566.0,,2857.0,,,9711.0,,,
QC_Night_2002162_aid0001,aid0001,2002-06-11,3664376.0,3568582,67228,,455.0,550238.0,,1080296.0,,1185.0,181467.0,,11932.0,,6.0,5877.0,,,
