File,aid,Date,0,2,3,5,8,17,21,25,65,69,73,81,85,89,129,133,137,145,149,153,197,213
QC_Night_2003219_aid0001,aid0001,2003-08-07,3426888,3806668,67228,,197.0,327497,,1.0,1289972,,104.0,180577,,,25912,,,6598,,,,
QC_Night_2003220_aid0001,aid0001,2003-08-08,3077935,4168207,67228,,1067.0,473354,,6.0,1152639,,777.0,165067,,12.0,16880,,17.0,8453,,,,
QC_Night_2003221_aid0001,aid0001,2003-08-09,3371089,3741444,67228,,456.0,434214,,,1262278,,94.0,199631,,,32397,,,22811,,,,
QC_Night_2003222_aid0001,aid0001,2003-08-10,3859238,3408637,67228,,394.0,546621,,1.0,1125582,,356.0,105185,,2.0,10107,,3.0,8288,,,,
QC_Night_2003223_aid0001,aid0001,2003-08-11,4062448,3275932,67228,,298.0,410926,,,1135168,,155.0,152860,,6.0,8087,,12.0,18522,,,,
QC_Night_2003224_aid0001,aid0001,2003-08-12,3153220,3877897,67228,,458.0,252274,,3.0,1527510,,314.0,232757,,22.0,13114,,2.0,6842,,1.0,,
QC_Night_2003225_aid0001,aid0001,2003-08-13,3322404,3880791,67228,,560.0,283954,,4.0,1242307,,266.0,301174,,2.0,13213,,1.0,19738,,,,
QC_Night_2003226_aid0001,aid0001,2003-08-14,3987553,3473577,67228,,812.0,128987,,18.0,1236709,,277.0,207768,,15.0,24871,,,3827,,,,
QC_Night_2003227_aid0001,aid0001,2003-08-15,3863446,3227364,67228,,736.0,84243,,2.0,1725144,,565.0,145633,,1.0,13629,,2.0,3649,,,,
QC_Night_2003228_aid0001,aid0001,2003-08-16,3469982,3530789,67228,,429.0,140038,,32.0,1621979,,322.0,216847,,3.0,73035,,99.0,10859,,,,
QC_Night_2003229_aid0001,aid0001,2003-08-17,4428029,2689142,67228,,839.0,462060,,50.0,1279604,,271.0,184163,,12.0,12609,,,7635,,,,
QC_Night_2003230_aid0001,aid0001,2003-08-18,4490057,2232571,67228,,805.0,654356,,14.0,1464232,,466.0,174279,,12.0,32155,,,15467,,,,
QC_Night_2003231_aid0001,aid0001,2003-08-19,4348385,2893176,67228,,580.0,447346,,14.0,1188214,,429.0,140463,,2.0,21515,,,24290,,,,
QC_Night_2003232_aid0001,aid0001,2003-08-20,3800265,3230264,67228,,712.0,265138,,15.0,1526561,,539.0,200806,,4.0,35759,,125.0,4226,,,,
QC_Night_2003233_aid0001,aid0001,2003-08-21,4477434,2612354,67228,,495.0,460947,,3.0,1318884,,300.0,176360,,,15232,,,2405,,,,
QC_Night_2003234_aid0001,aid0001,2003-08-22,3184411,4087187,67228,,251.0,382411,,22.0,1194042,,206.0,194561,,8.0,11390,,40.0,9885,,,,
QC_Night_2003235_aid0001,aid0001,2003-08-23,3565618,3450841,67228,,275.0,375750,,5.0,1392983,,351.0,206415,,3.0,59910,,,12263,,,,
QC_Night_2003236_aid0001,aid0001,2003-08-24,4723242,2477587,67228,,1258.0,305782,,18.0,1321553,,663.0,204948,,29.0,21041,,10.0,8283,,,,
